plad_id,leader,country,startyear,endyear,adm1,adm0,foreign_leader,geo_precision,latitude,longitude
GUA_2015_1,Alejandro Maldonado Aguirre,Guatemala,2015,2016,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_2016_1,Jimmy Morales Cabrera,Guatemala,2016,2020,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_2020_1,Alejandro Giammattei,Guatemala,2020,2023,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUI_1984_2,Conte,Guinea,1984,2008,Kindia,Guinea,0,1,10.25,-13.416669845581055
GUI_2008_1,Sompare,Guinea,2008,2008,Boké,Guinea,0,1,10.850000381469727,-14.416669845581055
GUI_2008_2,Dadis Camara,Guinea,2008,2009,Nzérékoré,Guinea,0,1,8.039440155029297,-9.02610969543457
GUI_2009_1,Sekouba Konate,Guinea,2009,2010,Conakry,Guinea,0,1,9.537949562072754,-13.677289962768555
GUI_2010_1,Conde,Guinea,2010,2021,Boké,Guinea,0,1,11.262499809265137,-14.329919815063477
GUI_2021_1,Mamady Doumbouya,Guinea,2021,2023,Kankan,Guinea,0,4,10.399999618530273,-9.25
GUY_1985_1,Hoyte,Guyana,1985,1992,Demerara-Mahaica,Guyana,0,1,6.804480075836182,-58.155269622802734
GUY_1992_1,Jagan Cheddi,Guyana,1992,1997,East Berbice-Corentyne,Guyana,0,1,6.246039867401123,-57.33359909057617
GUY_1997_1,Samuel Hinds,Guyana,1997,1997,Mahaica-Berbice,Guyana,0,1,6.576330184936523,-57.80485916137695
GUY_1997_2,Janet Jagan,Guyana,1997,1999,Illinois,United States,1,1,41.85002899169922,-87.6500473022461
GUY_1999_1,Bharrat Jagdeo,Guyana,1999,2011,Demerara-Mahaica,Guyana,0,1,6.781109809875488,-58.12833023071289
GUY_2011_1,Ramotar,Guyana,2011,2015,Demerara-Mahaica,Guyana,0,1,6.5,-58.08332824707031
GUY_2015_1,David Granger,Guyana,2015,2020,Demerara-Mahaica,Guyana,0,1,6.804480075836182,-58.155269622802734
GUY_2020_1,Irfaan Ali,Guyana,2020,2023,Essequibo Islands-West Demerara,Guyana,0,1,6.851099967956543,-58.28895950317383
HAI_1988_3,Avril,Haiti,1988,1990,Ouest,Haiti,0,1,18.658899307250977,-72.13365173339844
HAI_1990_1,Abraham,Haiti,1990,1990,Ouest,Haiti,0,1,18.543489456176758,-72.33881378173828
HAI_1990_2,Pascal-Troillet,Haiti,1990,1991,Ouest,Haiti,0,1,18.512500762939453,-72.2852783203125
HAI_1991_1,Aristide,Haiti,1991,1991,Sud,Haiti,0,1,18.07699966430664,-73.91728210449219
HAI_1991_2,Cedras,Haiti,1991,1994,Grand'Anse,Haiti,0,1,18.649999618530273,-74.11666870117188
HAI_1994_1,Aristide,Haiti,1994,1996,Sud,Haiti,0,1,18.07699966430664,-73.91728210449219
HAI_1996_1,Preval,Haiti,1996,2001,Ouest,Haiti,0,1,18.543489456176758,-72.33881378173828
HAI_2001_1,Aristide,Haiti,2001,2004,Sud,Haiti,0,1,18.07699966430664,-73.91728210449219
HAI_2004_1,Boniface Alexandre,Haiti,2004,2006,Ouest,Haiti,0,1,18.49673080444336,-72.01338195800781
HAI_2006_1,Preval,Haiti,2006,2011,Ouest,Haiti,0,1,18.543489456176758,-72.33881378173828
HAI_2011_1,Martelly,Haiti,2011,2016,Ouest,Haiti,0,1,18.543489456176758,-72.33881378173828
HAI_2016_1,Evans Paul,Haiti,2016,2016,Ouest,Haiti,0,1,18.543489456176758,-72.33881378173828
HAI_2016_2,Jocelerme Privert,Haiti,2016,2017,Nippes,Haiti,0,1,18.52535057067871,-73.50814819335938
HAI_2017_1,Jovenel Moise,Haiti,2017,2021,Nord-Est,Haiti,0,1,19.616680145263672,-72.02442169189453
HAI_2021_1,Claude Joseph,Haiti,2021,2021,,,,7,,
HAI_2021_2,Ariel Henry,Haiti,2022,2023,,,,7,,
HON_1986_1,Azcona Hoyo,Honduras,1986,1990,Atlántida,Honduras,0,1,15.759710311889648,-86.78221130371094
HON_1990_1,Callejas,Honduras,1990,1994,Francisco Morazán,Honduras,0,1,14.08180046081543,-87.2068099975586
HON_1994_1,Reina,Honduras,1994,1998,Francisco Morazán,Honduras,0,1,14.086669921875,-87.22917175292969
HON_1998_1,Flores Facusse,Honduras,1998,2002,Francisco Morazán,Honduras,0,1,14.08180046081543,-87.2068099975586
HON_2002_1,Ricardo Maduro,Honduras,2002,2006,Panamá,Panama,1,1,8.993599891662598,-79.51972961425781
HON_2006_1,Zelaya,Honduras,2006,2009,Olancho,Honduras,0,1,14.603839874267578,-85.54261016845703
HON_2009_1,Micheletti,Honduras,2009,2010,Yoro,Honduras,0,1,15.427619934082031,-87.77395629882812
HON_2010_1,Lobo,Honduras,2010,2014,Colón,Honduras,0,1,15.916669845581055,-85.95417022705078
HON_2014_1,Hernandez,Honduras,2014,2022,Lempira,Honduras,0,1,14.590279579162598,-88.58193969726562
HON_2022_1,Iris Xiomara Castro Sarmiento,Honduras,2022,2023,Santa Bárbara,Honduras,0,4,15.079999923706055,-88.33000183105469
HUN_1989_1,Szuros,Hungary,1989,1990,Hajdú-Bihar,Hungary,0,1,47.31666564941406,21.116666793823242
HUN_1990_1,Antall,Hungary,1990,1993,Budapest,Hungary,0,3,47.49250030517578,19.051389694213867
HUN_1993_1,Boross,Hungary,1993,1994,Somogy,Hungary,0,1,46.39574432373047,17.509275436401367
HUN_1994_1,Horn,Hungary,1994,1998,Budapest,Hungary,0,3,47.49250030517578,19.051389694213867
HUN_1998_1,Orban,Hungary,1998,2002,Fejér,Hungary,0,1,47.18994903564453,18.41033935546875
HUN_2002_1,Peter Medgyessy,Hungary,2002,2004,Budapest,Hungary,0,1,47.49250030517578,19.051389694213867
HUN_2004_1,Ferenc Gyurcsany,Hungary,2004,2009,Veszprém,Hungary,0,1,47.330039978027344,17.46739959716797
HUN_2009_1,Bajnai,Hungary,2009,2010,Csongrád,Hungary,0,1,46.25299835205078,20.148239135742188
HUN_2010_1,Orban,Hungary,2010,2023,Fejér,Hungary,0,1,47.18994903564453,18.41033935546875
ICE_1988_1,Hermannsson,Iceland,1988,1991,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_1991_1,Oddsson,Iceland,1991,2004,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_2004_1,Halldor Asgrimsson,Iceland,2004,2006,Austurland,Iceland,0,1,65.75,-14.833333015441895
ICE_2006_1,Hilmar Haarde,Iceland,2006,2009,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_2009_1,Sigurdardottir,Iceland,2009,2013,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_2013_1,Gunnlaugsson,Iceland,2013,2016,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_2016_1,Johannsson,Iceland,2016,2017,Höfuðborgarsvæði,Iceland,0,1,64.13548278808594,-21.895410537719727
ICE_2017_1,Benediktsson,Iceland,2017,2017,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
ICE_2017_2,Jakobsdottir,Iceland,2017,2023,Höfuðborgarsvæði,Iceland,0,1,64.13333129882812,-21.933332443237305
IND_1989_1,Pratap Singh,India,1989,1990,Uttar Pradesh,India,0,1,25.444780349731445,81.84322357177734
IND_1990_1,Shekhar,India,1990,1991,Uttar Pradesh,India,0,1,26.047710418701172,83.98639678955078
IND_1991_1,Rao,India,1991,1996,Telangana,India,0,1,17.927860260009766,79.89227294921875
IND_1996_1,Vajpayee,India,1996,1996,Madhya Pradesh,India,0,1,26.229829788208008,78.17337036132812
IND_1996_2,Gowda,India,1996,1997,Karnataka,India,0,1,12.581689834594727,76.20712280273438
IND_1997_1,Gujral,India,1997,1998,Punjab,Pakistan,1,1,32.934478759765625,73.73101806640625
IND_1998_1,Vajpayee,India,1998,2004,Madhya Pradesh,India,0,1,26.229829788208008,78.17337036132812
IND_2004_1,Manmohan Singh,India,2004,2014,Punjab,Pakistan,1,1,33.06221008300781,72.65299987792969
IND_2014_1,Narendra Modi,India,2014,2023,Gujarat,India,0,1,23.785930633544922,72.63893127441406
INS_1966_1,Suharto,Indonesia,1966,1998,Yogyakarta,Indonesia,0,1,-7.793889999389648,110.27777862548828
INS_1998_1,Habibie,Indonesia,1998,1999,Sulawesi Selatan,Indonesia,0,1,-4.013500213623047,119.62550354003906
INS_1999_1,Wahid,Indonesia,1999,2001,Jawa Timur,Indonesia,0,3,-7.574087142944336,112.28608703613281
INS_2001_1,Megawati Sukarnoputri,Indonesia,2001,2004,Yogyakarta,Indonesia,0,1,-7.801390171051025,110.3647232055664
INS_2004_1,Bambang Yudhoyono,Indonesia,2004,2014,Jawa Timur,Indonesia,0,3,-8.126331329345703,111.14142608642578
INS_2014_1,Joko Widodo,Indonesia,2014,2023,Jawa Tengah,Indonesia,0,1,-7.55610990524292,110.83167266845703
IRE_1987_1,Haughey,Ireland,1987,1992,Mayo,Ireland,0,1,53.860801696777344,-9.298800468444824
IRE_1992_1,Reynolds,Ireland,1992,1994,Roscommon,Ireland,0,1,53.75,-8.25
IRE_1994_1,Bruton,Ireland,1994,1997,Meath,Ireland,0,1,53.66666793823242,-6.666666507720947
IRE_1997_1,Ahern,Ireland,1997,2008,Dublin,Ireland,0,1,53.34972381591797,-6.26027774810791
IRE_2008_1,B. Cowen,Ireland,2008,2011,Offaly,Ireland,0,1,53.266700744628906,-7.5
IRE_2011_1,E. Kenny,Ireland,2011,2017,Mayo,Ireland,0,1,53.860801696777344,-9.298800468444824
IRE_2017_1,Leo Varadkar,Ireland,2017,2020,Dublin,Ireland,0,1,53.34972381591797,-6.26027774810791
IRE_2020_1,Michéal Martin,Ireland,2020,2022,Cork,Ireland,0,1,51.89796829223633,-8.470609664916992
IRE_2022_1,Leo Varadkar,Ireland,2022,2023,Dublin,Ireland,0,1,53.34972381591797,-6.26027774810791
IRN_1989_2,Rafsanjani,Iran,1989,1997,Kerman,Iran,0,1,30.89841079711914,55.721290588378906
IRN_1997_1,Khatami,Iran,1997,2005,Yazd,Iran,0,1,32.31000900268555,54.01747131347656
IRN_2005_1,Ahmadinejad,Iran,2005,2013,Semnan,Iran,0,1,35.24940872192383,52.49422073364258
IRN_2013_1,Rouhani,Iran,2013,2021,Semnan,Iran,0,1,34.93333053588867,53.133331298828125
IRN_2021_1,Ebrahim Raisi,Iran,2021,2023,Razavi Khorasan,Iran,0,1,36.29806900024414,59.60567092895508
IRQ_1979_1,Saddam Hussein,Iraq,1979,2003,Sala ad-Din,Iraq,0,1,34.533329010009766,43.73332977294922
IRQ_2003_1,Tommy Ray Franks,Iraq,2003,2003,Oklahoma,United States,1,1,34.6434211730957,-97.16446685791016
IRQ_2003_2,Jay Garner,Iraq,2003,2003,Florida,United States,1,1,27.215879440307617,-81.8584213256836
IRQ_2003_3,Paul Bremer,Iraq,2003,2004,Connecticut,United States,1,1,41.763710021972656,-72.68508911132812
IRQ_2004_1,Iyad Allawi,Iraq,2004,2005,Baghdad,Iraq,0,1,33.36669921875,44.3631591796875
IRQ_2005_1,al-Jaafari,Iraq,2005,2006,Karbala',Iraq,0,1,32.616031646728516,44.024879455566406
IRQ_2006_1,al-Maliki,Iraq,2006,2014,Babil,Iraq,0,1,32.54671096801758,44.2276496887207
IRQ_2014_1,al-Abadi,Iraq,2014,2018,Baghdad,Iraq,0,1,33.340579986572266,44.40087890625
IRQ_2018_1,Abdul-Mahdi,Iraq,2018,2020,Baghdad,Iraq,0,1,33.340579986572266,44.40087890625
IRQ_2020_1,Mustafa Al-Kadhimi,Iraq,2020,2022,Baghdad,Iraq,0,1,33.340579986572266,44.40087890625
IRQ_2022_1,Mohammed Shia' Al Sudani,e,2022,2023,Baghdad,Iraq,0,1,33.340579986572266,44.40087890625
ISR_1986_1,Shamir,Israel,1986,1992,Brest,Belarus,1,1,52.86322021484375,24.893569946289062
ISR_1992_1,Rabin,Israel,1992,1995,Jerusalem,Israel,0,1,31.769039154052734,35.216331481933594
ISR_1995_1,Peres,Israel,1995,1996,Minsk,Belarus,1,1,54.138999938964844,26.204200744628906
ISR_1996_1,Netanyahu,Israel,1996,1999,Tel Aviv,Israel,0,1,32.08087921142578,34.78057098388672
ISR_1999_1,Barak,Israel,1999,2001,HaMerkaz,Israel,0,1,32.35689163208008,34.90359115600586
ISR_2001_1,Ariel Sharon,Israel,2001,2006,HaMerkaz,Israel,0,1,32.166561126708984,34.89828109741211
ISR_2006_1,Olmert,Israel,2006,2009,Haifa,Israel,0,1,32.51824188232422,34.9539794921875
ISR_2009_1,Netanyahu,Israel,2009,2021,Tel Aviv,Israel,0,1,32.08087921142578,34.78057098388672
ISR_2021_1,Yair Lapid,Israel,2021,2022,Tel Aviv,Israel,0,1,32.08087921142578,34.78057098388672
ISR_2022_1,Naftali Bennett,Israel,2022,2022,Haifa,Israel,0,1,32.81999969482422,34.9900016784668
ISR_2022_2,Netanyahu,Israel,2022,2023,Tel Aviv,Israel,0,1,32.08087921142578,34.78057098388672
ITA_1989_1,Andreotti,Italy,1989,1992,Lazio,Italy,0,1,41.900001525878906,12.5
ITA_1992_1,Amato,Italy,1992,1993,Piemonte,Italy,0,1,45.06666564941406,7.699999809265137
ITA_1993_1,Ciampi,Italy,1993,1994,Toscana,Italy,0,1,43.54999923706055,10.316666603088379
ITA_1994_1,Berlusconi,Italy,1994,1995,Lombardia,Italy,0,1,45.46666717529297,9.183333396911621
ITA_1995_1,Dini,Italy,1995,1996,Toscana,Italy,0,3,43.78333282470703,11.25
ITA_1996_1,Prodi,Italy,1996,1998,Emilia-Romagna,Italy,0,1,44.59722137451172,10.691666603088379
ITA_1998_1,D'Alema,Italy,1998,2000,Lazio,Italy,0,1,41.891929626464844,12.511329650878906
ITA_2000_1,Amato,Italy,2000,2001,Piemonte,Italy,0,1,45.06666564941406,7.699999809265137
ITA_2001_1,Berlusconi,Italy,2001,2006,Lombardia,Italy,0,1,45.46666717529297,9.183333396911621
ITA_2006_1,Prodi,Italy,2006,2008,Emilia-Romagna,Italy,0,1,44.59722137451172,10.691666603088379
ITA_2008_1,Berlusconi,Italy,2008,2011,Lombardia,Italy,0,1,45.46666717529297,9.183333396911621
ITA_2011_1,Monti,Italy,2011,2013,Lombardia,Italy,0,3,45.81666564941406,8.833333015441895
ITA_2013_1,Letta,Italy,2013,2014,Toscana,Italy,0,1,43.71666717529297,10.399999618530273
ITA_2014_1,Renzi,Italy,2014,2016,Toscana,Italy,0,1,43.78333282470703,11.25
ITA_2016_1,Gentiloni,Italy,2016,2018,Lazio,Italy,0,1,41.891929626464844,12.511329650878906
ITA_2018_1,Conte,Italy,2018,2021,Apulia,Italy,0,1,41.496028900146484,15.052240371704102
ITA_2021_1,Draghi,Italy,2021,2022,Lazio,Italy,0,1,41.891929626464844,12.511329650878906
ITA_2022_1,Giorgia Meloni,Italy,2022,2023,Lazio,Italy,0,1,41.891929626464844,12.511329650878906
JAM_1989_1,Manley,Jamaica,1989,1992,Saint Andrew,Jamaica,0,4,18.066669464111328,-76.75
JAM_1992_1,Patterson,Jamaica,1992,2006,Hanover,Jamaica,0,3,18.416669845581055,-78.13333129882812
JAM_2006_1,Simpson-Miller,Jamaica,2006,2007,Saint Catherine,Jamaica,0,1,17.950000762939453,-77.11666870117188
JAM_2007_1,Golding,Jamaica,2007,2011,Clarendon,Jamaica,0,1,18.083330154418945,-77.26667022705078
JAM_2011_1,Andrew Holness,Jamaica,2011,2012,Saint Catherine,Jamaica,0,1,17.991069793701172,-76.9574203491211
JAM_2012_1,Simpson-Miller,Jamaica,2012,2016,Saint Catherine,Jamaica,0,1,17.950000762939453,-77.11666870117188
JAM_2016_1,Andrew Holness,Jamaica,2016,2023,Saint Catherine,Jamaica,0,1,17.991069793701172,-76.9574203491211
JOR_1952_1,Hussein Ibn Talal El-Hashim,Jordan,1952,1999,Amman,Jordan,0,1,31.955219268798828,35.945030212402344
JOR_1999_1,Abdullah Ibn Hussein El-Hashimi,Jordan,1999,2023,Amman,Jordan,0,1,31.955219268798828,35.945030212402344
JPN_1989_2,Kaifu,Japan,1989,1991,Aichi,Japan,0,1,35.18146896362305,136.90640258789062
JPN_1991_1,Miyazawa,Japan,1991,1993,Hiroshima,Japan,0,1,34.48332977294922,133.36666870117188
JPN_1993_1,Hosokawa,Japan,1993,1994,Tokyo,Japan,0,1,35.68949890136719,139.69171142578125
JPN_1994_1,Hata,Japan,1994,1994,Tokyo,Japan,0,1,35.68949890136719,139.69171142578125
JPN_1994_2,Murayama,Japan,1994,1996,Oita,Japan,0,1,33.23332977294922,131.60000610351562
JPN_1996_1,Hashimoto,Japan,1996,1998,Okayama,Japan,0,1,34.67533874511719,133.75091552734375
JPN_1998_1,Obuchi,Japan,1998,2000,Gunma,Japan,0,1,36.5871696472168,138.84083557128906
JPN_2000_1,Mikio Aoki,Japan,2000,2000,Shimane,Japan,0,1,35.40761184692383,132.67552185058594
JPN_2000_2,Yoshiro Mori,Japan,2000,2001,Ishikawa,Japan,0,1,36.43592834472656,136.5445556640625
JPN_2001_1,Junichiro Koizumi,Japan,2001,2006,Kanagawa,Japan,0,1,35.28361129760742,139.66722106933594
JPN_2006_1,Shinzo Abe,Japan,2006,2007,Tokyo,Japan,0,1,35.68949890136719,139.69171142578125
JPN_2007_1,Yasuo Fukuda,Japan,2007,2008,Gunma,Japan,0,1,36.33332824707031,139.01666259765625
JPN_2008_1,Taro Aso,Japan,2008,2009,Fukuoka,Japan,0,1,33.636539459228516,130.68678283691406
JPN_2009_1,Hatoyama Yukio,Japan,2009,2010,Tokyo,Japan,0,1,35.71744918823242,139.74728393554688
JPN_2010_1,Naoto Kan,Japan,2010,2011,Yamaguchi,Japan,0,1,33.94306182861328,131.25111389160156
JPN_2011_1,Yoshihiko Noda,Japan,2011,2012,Chiba,Japan,0,1,35.701290130615234,139.98648071289062
JPN_2012_1,Shinzo Abe,Japan,2012,2020,Tokyo,Japan,0,1,35.68949890136719,139.69171142578125
JPN_2020_1,Yoshihide Suga,Japan,2020,2021,Akita,Japan,0,1,39.16667175292969,140.5
JPN_2021_1,Fumio Kishida,Japan,2021,2023,Tokyo,Japan,0,3,35.664039611816406,139.69821166992188
KEN_1978_1,Moi,Kenya,1978,2002,Baringo,Kenya,0,1,0.3776000142097473,35.78956985473633
KEN_2002_1,Mwai Kibaki,Kenya,2002,2013,Nyeri,Kenya,0,1,-0.5460699796676636,36.93376159667969
KEN_2013_1,Uhuru Kenyatta,Kenya,2013,2022,Nairobi,Kenya,0,1,-1.283329963684082,36.81666946411133
KEN_2022_1,William Samoei Ruto,Kenya,2022,2023,Uasin Gishu,Kenya,0,1,0.6148859858512878,35.16423034667969
KOS_2008_1,Hashim Thaci,Kosovo,2008,2014,Kosovska Mitrovica,Kosovo,0,3,42.746665954589844,20.788610458374023
KOS_2014_1,Isa Mustafa,Kosovo,2014,2017,Pristina,Kosovo,0,1,42.66666793823242,21.16666603088379
KOS_2017_1,Ramush Haradinaj,Kosovo,2017,2020,Ðakovica,Kosovo,0,1,42.54018020629883,20.28792953491211
KOS_2020_1,Albin Kurti,Kosovo,2020,2020,Pristina,Kosovo,0,1,42.67271041870117,21.166879653930664
KOS_2020_2,Avdullah Hoti,Kosovo,2020,2021,Ðakovica,Kosovo,0,1,42.40943908691406,20.53972053527832
KOS_2021_1,Albin Kurti,Kosovo,2021,2023,Pristina,Kosovo,0,1,42.67271041870117,21.166879653930664
KUW_1978_1,Jabir As-Sabah,Kuwait,1978,1990,Al Kuwayt,Kuwait,0,1,29.369720458984375,47.978328704833984
KUW_1990_1,Saddam Hussein,Kuwait,1990,1991,Sala ad-Din,Iraq,1,1,34.533329010009766,43.73332977294922
KUW_1991_1,Jabir As-Sabah,Kuwait,1991,2006,Al Kuwayt,Kuwait,0,1,29.369720458984375,47.978328704833984
KUW_2006_1,Sheikh Saad Al Abdullah Al Salim Al Sabah,Kuwait,2006,2006,,Kuwait,0,5,29.311660766601562,47.48176574707031
KUW_2006_2,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,Kuwait,2006,2020,Al Kuwayt,Kuwait,0,1,29.369720458984375,47.978328704833984
KUW_2020_1,Sheikh Nawaf Al Ahmad Al Jabir Al Sabah,Kuwait,2020,2023,Al Kuwayt,Kuwait,0,1,29.369720458984375,47.978328704833984
KUW_2023_1,Sheikh Mishal Al-Ahmad Al Jaber Al Sabeh,Kuwait,2023,2023,Al Kuwayt,Kuwait,0,1,29.369720458984375,47.978328704833984
KYR_1990_1,Akayev,Kyrgyzstan,1990,2005,Chüy,Kyrgyzstan,0,1,42.71493148803711,76.03153228759766
KYR_2005_1,Bakiyev,Kyrgyzstan,2005,2010,Jalal-Abad,Kyrgyzstan,0,1,40.898460388183594,72.96904754638672
KYR_2010_1,Otunbayeva,Kyrgyzstan,2010,2011,Bikek,Kyrgyzstan,0,1,42.869998931884766,74.58999633789062
KYR_2011_1,Atambayev,Kyrgyzstan,2011,2017,Chüy,Kyrgyzstan,0,1,42.72114944458008,74.6259765625
KYR_2017_1,Jeenbekov,Kyrgyzstan,2017,2020,Osh,Kyrgyzstan,0,1,40.63222885131836,73.59249114990234
KYR_2020_1,Japarov,Kyrgyzstan,2020,2020,Ysyk-Köl,Kyrgyzstan,0,1,42.755340576171875,78.72756958007812
KYR_2020_2,Talant Mamytov,Kyrgyzstan,2020,2021,Jalal-Abad,Kyrgyzstan,0,1,41.24916076660156,72.44972229003906
KYR_2021_1,Sadyr Japarov,Kyrgyzstan,2021,2023,Ysyk-Köl,Kyrgyzstan,0,1,42.755340576171875,78.72756958007812
KZK_1990_1,Nazarbayev,Kazakhstan,1990,2019,Almaty,Kazakhstan,0,1,43.3763313293457,76.62455749511719
KZK_2019_1,Kassy-Jomart Tokayev,Kazakhstan,2019,2023,Almaty,Kazakhstan,0,1,43.25667190551758,76.9286117553711
LAO_1975_1,Phomivan,Laos,1975,1992,Savannakhét,Laos,0,1,16.57029914855957,104.76219940185547
LAO_1992_1,Phounsavanh,Laos,1992,1998,Mukdahan,Thailand,1,1,16.54530906677246,104.7235107421875
LAO_1998_1,Siphandon,Laos,1998,2006,Champasak,Laos,0,3,13.955180168151855,105.92601013183594
LAO_2006_1,Sayasone,Laos,2006,2016,Attapu,Laos,0,3,14.810709953308105,106.83184051513672
LAO_2016_1,Bounnhang Vorachit,Laos,2016,2021,Savannakhét,Laos,0,1,16.57029914855957,104.76219940185547
LAO_2021_1,Thongloun Sisoulith,Laos,2021,2023,Houaphan,Laos,0,4,20.5,104.0
LAT_1990_1,Godmanis,Latvia,1990,1993,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_1993_1,Birkavs,Latvia,1993,1994,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_1994_1,Gailis,Latvia,1994,1995,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_1995_1,Skele,Latvia,1995,1997,Vidzeme,Latvia,0,3,57.53948974609375,26.702009201049805
LAT_1997_1,Krasts,Latvia,1997,1998,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_1998_1,Kristopans,Latvia,1998,1999,Omsk,Russia,1,3,56.21666717529297,73.26667022705078
LAT_1999_1,Skele,Latvia,1999,2000,Vidzeme,Latvia,0,3,57.53948974609375,26.702009201049805
LAT_2000_1,Berzins,Latvia,2000,2002,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_2002_1,Repse,Latvia,2002,2004,Zemgale,Latvia,0,1,56.64833450317383,23.71388816833496
LAT_2004_1,Indulis Emsis,Latvia,2004,2004,Riga,Latvia,0,1,57.75,24.350000381469727
LAT_2004_2,Aigars Kalvitis,Latvia,2004,2007,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_2007_1,Godmanis,Latvia,2007,2009,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_2009_1,Dombrovskis,Latvia,2009,2014,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LAT_2014_1,Lamdota Straujuma,Latvia,2014,2016,Latgale,Latvia,0,1,56.69329071044922,27.534629821777344
LAT_2016_1,Maris Kucinskis,Latvia,2016,2019,Riga,Latvia,0,1,57.650081634521484,24.495880126953125
LAT_2019_1,Krisjanis Karins,Latvia,2019,2023,Delaware,United States,1,1,39.745948791503906,-75.54659271240234
LAT_2023_1,Evikia Silina,Latvia,2023,2023,Riga,Latvia,0,1,56.948890686035156,24.106388092041016
LBR_1980_1,Doe,Liberia,1980,1990,GrandGedeh,Liberia,0,1,6.171850204467773,-8.250069618225098
LBR_1990_1,Sawyer,Liberia,1990,1994,Sinoe,Liberia,0,1,5.0113301277160645,-9.038800239562988
LBR_1994_1,Kpormapkor,Liberia,1994,1995,Bomi,Liberia,0,4,6.733329772949219,-10.816670417785645
LBR_1995_1,Sankawulo,Liberia,1995,1996,Bong,Liberia,0,1,6.891550064086914,-10.387479782104492
LBR_1996_1,Ruth Perry,Liberia,1996,1997,Grand Cape Mount,Liberia,0,4,7.13332986831665,-11.050000190734863
LBR_1997_1,Taylor,Liberia,1997,2003,Montserrado,Liberia,0,1,6.514120101928711,-10.5
LBR_2003_1,Moses Zeh Blah,Liberia,2003,2003,Nimba,Liberia,0,1,6.795959949493408,-8.666330337524414
LBR_2003_2,Bryant,Liberia,2003,2006,Montserrado,Liberia,0,1,6.300539970397949,-10.796899795532227
LBR_2006_1,Johnson Sirleaf,Liberia,2006,2018,Montserrado,Liberia,0,1,6.300539970397949,-10.796899795532227
LBR_2018_1,Weah,Liberia,2018,2023,Montserrado,Liberia,0,1,6.300539970397949,-10.796899795532227
LEB_1989_2,Elias Hrawi,Lebanon,1989,1998,Bekaa,Lebanon,0,1,33.84674835205078,35.90203094482422
LEB_1998_1,Emile Lahoud,Lebanon,1998,2007,Mount Lebanon,Lebanon,0,1,33.891109466552734,35.67250061035156
LEB_2007_1,Siniora,Lebanon,2007,2008,South,Lebanon,0,1,33.55751037597656,35.37147903442383
LEB_2008_1,Suleiman,Lebanon,2008,2014,Mount Lebanon,Lebanon,0,1,34.147769927978516,35.64434814453125
LEB_2014_1,Salam,Lebanon,2014,2016,Beirut,Lebanon,0,1,33.89331817626953,35.50157165527344
LEB_2016_1,Michel Aoun,Lebanon,2016,2022,Mount Lebanon,Lebanon,0,1,33.85443878173828,35.51166915893555
LEB_2022_1,Najib Mikati,Lebanon,2022,2023,North,Lebanon,0,1,34.43352127075195,35.84415054321289
LES_1986_1,Lekhanya,Lesotho,1986,1991,Thaba-Tseka,Lesotho,0,1,-29.566669464111328,28.600000381469727
LES_1991_1,Ramaema,Lesotho,1991,1993,Berea,Lesotho,0,1,-29.12247085571289,27.962160110473633
LES_1993_1,Mokhehle,Lesotho,1993,1994,Berea,Lesotho,0,1,-29.14719009399414,27.74894905090332
LES_1994_1,Letsie III,Lesotho,1994,1994,Maseru,Lesotho,0,1,-29.629819869995117,27.51350975036621
LES_1994_2,Mokhehle,Lesotho,1994,1998,Berea,Lesotho,0,1,-29.14719009399414,27.74894905090332
LES_1998_1,Pakalitha Mosisili,Lesotho,1998,2012,Qacha's Nek,Lesotho,0,3,-30.11536979675293,28.689359664916992
LES_2012_1,Tom Thabane,Lesotho,2012,2015,Maseru,Lesotho,0,1,-29.316669464111328,27.48332977294922
LES_2015_1,Pakalitha Mosisili,Lesotho,2015,2017,Qacha's Nek,Lesotho,0,3,-30.11536979675293,28.689359664916992
LES_2017_1,Tom Thabane,Lesotho,2017,2020,Maseru,Lesotho,0,1,-29.316669464111328,27.48332977294922
LES_2020_1,Moeketsi Majoro,Lesotho,2020,2022,Leribe,Lesotho,0,1,-28.893789291381836,27.996200561523438
